case_id,crime_type_code,crime_type_description,severity_level,incident_datetime,latitude,longitude,region,district,priority,status,complainant_name,complainant_age,complainant_gender
20251030-1512,RB,Robbery,Critical,2023-09-02 20:24:23,13.106443952248735,80.26801247142153,East,Market District,Critical,Pending,Raj Patel,21,Female
20251030-1513,VT,Vehicle Theft,Moderate,2024-01-27 08:35:08,13.117801125699929,80.25514649461218,East,Suburban East,Medium,Assigned,Meena Das,30,Female
20251030-1514,VT,Vehicle Theft,Moderate,2023-06-01 14:58:53,13.166172813767812,80.186952125334,West,Commercial West,Medium,Assigned,Deepa Nair,67,Male
20251030-1515,VT,Vehicle Theft,Moderate,2024-09-25 20:21:52,13.045622464531434,80.26201468390987,South,Residential South,Medium,Under Investigation,Priya Reddy,19,Female
20251030-1516,HM,Homicide,Critical,2024-05-26 16:08:21,13.063790065251336,80.27172750143534,South,Southern Bay,Critical,Pending,Priya Reddy,19,Male
20251030-1517,FR,Fraud,Moderate,2024-04-01 00:58:16,13.17072544889939,80.22568817445708,East,Market District,Medium,Under Investigation,Priya Sharma,50,Female
20251030-1518,AS,Assault,Serious,2024-01-29 14:47:38,13.036142688982823,80.23991842262437,East,Suburban East,High,Pending,Raj Kumar,39,Male
20251030-1519,FR,Fraud,Moderate,2024-10-26 17:06:38,13.150971578038618,80.18999080124074,West,University Area,Medium,Under Investigation,Meena Kumar,42,Male
20251030-1520,HM,Homicide,Critical,2023-01-16 22:51:06,13.094441944436964,80.29105743725701,North,Industrial Area,Critical,Under Investigation,Meena Patel,75,Other
20251030-1521,CY,Cybercrime,Serious,2023-08-23 16:29:37,13.052535394397221,80.268205724172,East,Eastern Hills,High,Pending,Meena Patel,34,Other
20251030-1522,RB,Robbery,Critical,2023-05-16 19:47:41,13.073445104095835,80.29085734781101,West,Commercial West,Critical,Cold Case,Kumar Singh,41,Male
20251030-1523,BR,Burglary,Serious,2024-02-26 19:45:36,13.061617739007776,80.27570554746882,North,Parkside,High,Cold Case,Arun Singh,32,Other
20251030-1524,BR,Burglary,Serious,2023-07-17 11:20:31,13.102353825218245,80.35827052128913,South,Southern Bay,High,Assigned,Priya Sharma,61,Female
20251030-1525,RB,Robbery,Critical,2024-11-21 17:51:15,13.093094234740118,80.28508294100149,East,Market District,Critical,Closed,Kumar Iyer,63,Male
20251030-1526,BR,Burglary,Serious,2023-05-09 08:40:37,13.071489636279512,80.27664290974171,West,University Area,High,Reported,Kumar Kumar,72,Other
20251030-1527,RB,Robbery,Critical,2024-09-25 10:43:03,13.060666085082119,80.27147365996962,North,Northern Heights,Critical,Assigned,Deepa Nair,73,Male
20251030-1528,VN,Vandalism,Minor,2023-10-04 06:45:51,13.069413849826553,80.29434873140318,South,Southern Bay,Low,Under Investigation,Kumar Patel,63,Male
20251030-1529,RB,Robbery,Critical,2024-08-05 20:10:21,13.094636838195948,80.23280988416698,West,Commercial West,Critical,Under Investigation,Vijay Patel,59,Other
20251030-1530,VT,Vehicle Theft,Moderate,2024-02-18 04:49:18,13.077277079829855,80.23926590363924,West,Western Plains,Medium,Closed,Lakshmi Singh,60,Other
20251030-1531,TH,Theft,Moderate,2023-12-09 14:15:07,13.09274108828879,80.27293634228148,East,Eastern Hills,Medium,Assigned,Raj Nair,50,Other
20251030-1532,RB,Robbery,Critical,2024-07-08 16:37:03,13.098913854675963,80.29093280802434,Central,Business District,Critical,Under Investigation,Arun Reddy,45,Male
20251030-1533,AS,Assault,Serious,2023-06-09 23:58:41,13.122317196396752,80.2775350242136,West,University Area,High,Cold Case,Lakshmi Singh,74,Male
20251030-1534,CY,Cybercrime,Serious,2023-01-16 18:56:00,13.092253860091962,80.2878746934976,East,Suburban East,High,Under Investigation,Meena Kumar,30,Other
20251030-1535,BR,Burglary,Serious,2023-03-05 21:55:53,13.111585840991074,80.24234739312008,South,Southern Bay,High,Pending,Arun Kumar,33,Male
20251030-1536,VN,Vandalism,Minor,2024-10-06 07:32:31,13.087614664522137,80.34406897182119,West,University Area,Low,Under Investigation,Kumar Iyer,22,Other
20251030-1537,DR,Drug Related,Critical,2024-03-26 19:59:53,13.17272939360801,80.36281948169024,South,Southern Bay,Critical,Assigned,Kumar Iyer,35,Male
20251030-1538,HM,Homicide,Critical,2024-09-10 06:35:20,13.042178057128863,80.29303865366934,South,Coastal Zone,Critical,Assigned,Arun Sharma,23,Male
20251030-1539,RB,Robbery,Critical,2024-11-16 18:33:51,13.097784262927497,80.28686270134415,West,Western Plains,Critical,Assigned,Kumar Patel,25,Female
20251030-1540,FR,Fraud,Moderate,2024-08-29 18:02:01,13.04599723490433,80.23723156287666,East,Eastern Hills,Medium,Under Investigation,Meena Reddy,40,Other
20251030-1541,HM,Homicide,Critical,2024-08-23 04:56:30,13.061610979402493,80.23198365199588,North,Industrial Area,Critical,Pending,Priya Singh,38,Male
20251030-1542,FR,Fraud,Moderate,2023-02-22 11:23:20,13.10015862421183,80.28401610015555,Central,Downtown,Medium,Under Investigation,Arun Reddy,46,Female
20251030-1543,FR,Fraud,Moderate,2024-03-27 20:12:18,13.09381732871037,80.30481451943444,East,Eastern Hills,Medium,Closed,Vijay Das,63,Female
20251030-1544,TH,Theft,Moderate,2024-12-31 19:39:36,13.076035496246432,80.29946468456875,North,Northern Heights,Medium,Closed,Priya Nair,61,Other
20251030-1545,TH,Theft,Moderate,2023-07-17 11:19:57,13.053145516741303,80.2383827277101,East,Market District,Medium,Under Investigation,Arun Reddy,28,Other
20251030-1546,DR,Drug Related,Critical,2023-11-21 11:36:04,13.018077064310893,80.19940315024175,Central,Business District,Critical,Pending,Priya Singh,70,Female
20251030-1547,RB,Robbery,Critical,2023-07-12 18:16:38,13.071247157999242,80.27178005149224,Central,Business District,Critical,Under Investigation,Priya Patel,19,Male
20251030-1548,VN,Vandalism,Minor,2023-07-16 06:08:16,13.057797351474408,80.27476212628586,West,Commercial West,Low,Pending,Meena Patel,30,Other
20251030-1549,AS,Assault,Serious,2023-07-30 15:12:40,13.13327318026294,80.21034237304114,Central,City Center,High,Closed,Vijay Kumar,62,Male
20251030-1550,FR,Fraud,Moderate,2023-06-09 10:25:37,13.162091610847815,80.31287525485207,West,University Area,Medium,Closed,Raj Sharma,70,Female
20251030-1551,DR,Drug Related,Critical,2024-10-13 19:12:46,13.06602859130703,80.2441263558492,South,Coastal Zone,Critical,Closed,Priya Iyer,55,Female
20251030-1552,BR,Burglary,Serious,2023-07-29 19:47:35,13.039844289581593,80.29923134250139,South,Southern Bay,High,Pending,Vijay Iyer,58,Female
20251030-1553,RB,Robbery,Critical,2023-02-15 13:23:10,13.034433915322062,80.32390138009706,East,Market District,Critical,Under Investigation,Deepa Kumar,60,Male
20251030-1554,CY,Cybercrime,Serious,2023-01-14 13:12:01,13.06281698215724,80.2680734495489,South,Coastal Zone,High,Reported,Deepa Nair,22,Female
20251030-1555,CY,Cybercrime,Serious,2023-09-08 09:48:02,13.10084846428516,80.30092976519263,South,Southern Bay,High,Pending,Kumar Sharma,42,Other
20251030-1556,VN,Vandalism,Minor,2023-11-02 08:43:30,13.046396827290708,80.24708466523833,South,Coastal Zone,Low,Reported,Arun Sharma,54,Other
20251030-1557,VT,Vehicle Theft,Moderate,2024-12-07 22:14:00,13.054340203365486,80.29599467596152,East,Market District,Medium,Under Investigation,Raj Patel,24,Male
20251030-1558,VT,Vehicle Theft,Moderate,2024-06-05 06:48:32,13.061686803330929,80.22985183286208,South,Southern Bay,Medium,Under Investigation,Meena Nair,31,Other
20251030-1559,VN,Vandalism,Minor,2024-12-07 18:45:59,13.115207859288029,80.23762660827765,East,Eastern Hills,Low,Assigned,Vijay Singh,29,Male
20251030-1560,BR,Burglary,Serious,2024-11-11 22:42:44,13.050683918615738,80.26877357958146,East,Suburban East,High,Reported,Lakshmi Sharma,31,Other
20251030-1561,RB,Robbery,Critical,2023-01-21 18:23:26,13.101689447338519,80.30143162493786,South,Residential South,Critical,Closed,Raj Iyer,72,Other
20251030-1562,VT,Vehicle Theft,Moderate,2023-11-12 17:49:23,13.036489168593468,80.24631302284462,North,Northern Heights,Medium,Assigned,Arun Singh,53,Male
20251030-1563,FR,Fraud,Moderate,2023-04-16 23:50:10,13.113024616533439,80.28067088888554,South,Coastal Zone,Medium,Pending,Priya Kumar,72,Male
20251030-1564,FR,Fraud,Moderate,2023-09-03 19:36:18,13.026112770657072,80.33523375561313,South,Southern Bay,Medium,Pending,Lakshmi Singh,48,Male
20251030-1565,AS,Assault,Serious,2023-10-25 16:58:44,13.073540569883951,80.32942770636743,West,Commercial West,High,Assigned,Lakshmi Reddy,39,Male
20251030-1566,DR,Drug Related,Critical,2023-11-27 01:11:36,13.085569896102239,80.2961639122801,West,Western Plains,Critical,Under Investigation,Kumar Singh,23,Other
20251030-1567,DR,Drug Related,Critical,2024-05-22 23:22:02,13.100262878539741,80.30001994689965,East,Market District,Critical,Closed,Vijay Kumar,48,Male
20251030-1568,VT,Vehicle Theft,Moderate,2024-01-03 00:57:54,13.058038930862436,80.25046737988379,East,Market District,Medium,Pending,Vijay Iyer,46,Other
20251030-1569,BR,Burglary,Serious,2024-03-17 22:40:16,13.088335479260818,80.21886985614813,East,Suburban East,High,Closed,Arun Nair,43,Male
20251030-1570,TH,Theft,Moderate,2024-12-25 15:52:58,13.103599290517794,80.30523548197019,East,Eastern Hills,Medium,Under Investigation,Kumar Patel,37,Female
20251030-1571,AS,Assault,Serious,2023-08-25 18:40:09,13.029536283064076,80.24278354501328,North,Northern Heights,High,Under Investigation,Raj Singh,48,Female
20251030-1572,VN,Vandalism,Minor,2023-08-20 16:25:28,13.067011577557015,80.27669394931651,Central,Business District,Low,Under Investigation,Raj Iyer,24,Other
20251030-1573,VN,Vandalism,Minor,2023-12-13 13:14:18,13.055050111038677,80.25472984531858,East,Eastern Hills,Low,Under Investigation,Priya Sharma,50,Other
20251030-1574,BR,Burglary,Serious,2024-04-22 19:01:27,13.012520499899098,80.25829085152773,West,Western Plains,High,Assigned,Deepa Kumar,61,Male
20251030-1575,DR,Drug Related,Critical,2024-07-16 22:39:27,13.041402070776039,80.20586204178635,Central,City Center,Critical,Pending,Kumar Kumar,46,Male
20251030-1576,DR,Drug Related,Critical,2024-08-17 20:07:50,13.063913564911172,80.26844550062081,Central,Downtown,Critical,Assigned,Deepa Sharma,71,Male
20251030-1577,DR,Drug Related,Critical,2024-07-04 15:07:50,13.069981176756754,80.28686261800388,South,Coastal Zone,Critical,Assigned,Meena Reddy,74,Female
20251030-1578,VN,Vandalism,Minor,2024-03-05 11:21:57,13.089496227500364,80.28171294635705,Central,Downtown,Low,Reported,Lakshmi Iyer,30,Male
20251030-1579,DR,Drug Related,Critical,2024-02-05 21:28:21,13.091266472026248,80.24311078331041,West,Western Plains,Critical,Under Investigation,Priya Patel,47,Male
20251030-1580,CY,Cybercrime,Serious,2024-03-17 17:36:46,13.079256807261123,80.25435382544362,South,Southern Bay,High,Under Investigation,Lakshmi Reddy,73,Male
20251030-1581,VT,Vehicle Theft,Moderate,2023-05-03 22:16:35,13.071640313192157,80.25037689809105,East,Eastern Hills,Medium,Reported,Vijay Singh,22,Other
20251030-1582,HM,Homicide,Critical,2024-05-31 17:27:39,13.082163305521133,80.30091683684482,South,Southern Bay,Critical,Assigned,Deepa Sharma,62,Male
20251030-1583,RB,Robbery,Critical,2023-07-08 19:26:14,13.044579026782493,80.26213024873424,Central,Downtown,Critical,Assigned,Raj Sharma,29,Male
20251030-1584,FR,Fraud,Moderate,2023-06-18 18:48:03,13.100458891830426,80.29003198511475,North,Northern Heights,Medium,Cold Case,Meena Singh,61,Female
20251030-1585,CY,Cybercrime,Serious,2023-05-27 17:46:16,13.041536444323773,80.25676183783172,Central,City Center,High,Under Investigation,Raj Das,20,Other
20251030-1586,DR,Drug Related,Critical,2024-03-31 15:11:50,13.017709917035395,80.2453895778324,West,Western Plains,Critical,Pending,Vijay Nair,33,Female
20251030-1587,AS,Assault,Serious,2024-09-09 18:41:45,13.019945171131441,80.23641739671947,Central,Business District,High,Under Investigation,Lakshmi Singh,47,Other
20251030-1588,TH,Theft,Moderate,2023-12-22 17:20:59,13.181868276955171,80.32156879950175,Central,City Center,Medium,Closed,Arun Kumar,24,Other
20251030-1589,AS,Assault,Serious,2024-08-23 05:42:18,13.104432495523247,80.28128444015431,West,University Area,High,Reported,Priya Iyer,19,Other
20251030-1590,FR,Fraud,Moderate,2023-07-01 08:23:41,13.08674847306847,80.29937859866384,East,Eastern Hills,Medium,Under Investigation,Meena Kumar,75,Female
20251030-1591,AS,Assault,Serious,2024-12-21 13:13:06,13.067153678614833,80.24041929613065,South,Coastal Zone,High,Reported,Priya Kumar,41,Female
20251030-1592,HM,Homicide,Critical,2024-08-11 07:24:26,13.078178316933714,80.2669206103295,East,Eastern Hills,Critical,Under Investigation,Meena Iyer,70,Other
20251030-1593,CY,Cybercrime,Serious,2024-09-18 06:59:27,13.06964299893404,80.30101936992406,North,Northern Heights,High,Assigned,Vijay Nair,58,Female
20251030-1594,BR,Burglary,Serious,2024-01-22 12:55:34,12.995384454101886,80.32154611819362,Central,Business District,High,Closed,Lakshmi Nair,61,Female
20251030-1595,HM,Homicide,Critical,2024-09-11 08:28:37,13.005852071912479,80.33450249116652,South,Residential South,Critical,Cold Case,Vijay Singh,70,Other
20251030-1596,VT,Vehicle Theft,Moderate,2024-06-22 11:53:47,13.11885980799672,80.29900265744546,East,Eastern Hills,Medium,Reported,Arun Patel,56,Male
20251030-1597,FR,Fraud,Moderate,2024-02-15 19:47:37,13.035838773472793,80.29342709811988,East,Suburban East,Medium,Pending,Arun Kumar,65,Other
20251030-1598,RB,Robbery,Critical,2024-01-07 17:28:06,13.103465445585414,80.24147602534522,North,Parkside,Critical,Assigned,Vijay Iyer,32,Other
20251030-1599,RB,Robbery,Critical,2024-08-30 18:23:51,13.163187696132677,80.35601367710025,Central,Business District,Critical,Reported,Raj Nair,47,Female
20251030-1600,CY,Cybercrime,Serious,2023-04-11 12:56:25,13.049453920170444,80.35252437155066,South,Residential South,High,Reported,Raj Patel,66,Male
20251030-1601,TH,Theft,Moderate,2024-10-09 08:34:23,13.096855887485065,80.29499681476454,East,Suburban East,Medium,Closed,Priya Iyer,38,Other
20251030-1602,BR,Burglary,Serious,2023-11-30 16:36:40,13.067109356792503,80.2967936478165,South,Southern Bay,High,Reported,Vijay Reddy,65,Female
20251030-1603,HM,Homicide,Critical,2024-06-13 21:59:58,13.040154788058558,80.24038543917266,South,Southern Bay,Critical,Under Investigation,Arun Nair,67,Female
20251030-1604,RB,Robbery,Critical,2024-05-20 23:50:23,13.079274019102348,80.27510081588574,Central,City Center,Critical,Under Investigation,Priya Reddy,58,Other
20251030-1605,TH,Theft,Moderate,2024-12-07 21:03:49,13.044588663921038,80.24470906346482,East,Suburban East,Medium,Closed,Raj Kumar,49,Female
20251030-1606,VN,Vandalism,Minor,2024-05-14 21:30:24,13.076227077758404,80.23272779146878,East,Suburban East,Low,Under Investigation,Arun Singh,30,Female
20251030-1607,VT,Vehicle Theft,Moderate,2024-05-09 19:38:24,13.120626527273602,80.3556071670223,West,Western Plains,Medium,Pending,Lakshmi Iyer,53,Other
20251030-1608,TH,Theft,Moderate,2023-03-21 05:05:52,13.022037550358842,80.30018472397929,East,Eastern Hills,Medium,Pending,Vijay Nair,38,Other
20251030-1609,VT,Vehicle Theft,Moderate,2023-07-22 09:13:27,13.07063969362763,80.27715432570317,West,University Area,Medium,Pending,Arun Singh,60,Other
20251030-1610,BR,Burglary,Serious,2024-04-18 19:08:41,13.055317495436451,80.24156524403894,Central,Downtown,High,Closed,Kumar Das,65,Other
20251030-1611,CY,Cybercrime,Serious,2024-05-22 05:56:12,13.067481241681556,80.27558455618602,South,Southern Bay,High,Pending,Raj Sharma,49,Female
20251030-1612,FR,Fraud,Moderate,2023-01-27 15:18:02,12.999310163957533,80.2004327656254,North,Parkside,Medium,Pending,Priya Singh,31,Female
20251030-1613,AS,Assault,Serious,2023-12-18 23:05:21,13.08161594287031,80.29024856533697,South,Residential South,High,Closed,Priya Patel,72,Other
20251030-1614,VT,Vehicle Theft,Moderate,2024-10-03 19:51:53,13.091670800354931,80.28585643571843,East,Market District,Medium,Cold Case,Arun Singh,44,Other
20251030-1615,AS,Assault,Serious,2024-12-26 21:17:45,13.057727363310386,80.27893666603282,Central,Business District,High,Closed,Lakshmi Sharma,58,Female
20251030-1616,DR,Drug Related,Critical,2023-05-04 21:28:43,13.061090852980485,80.24124034092286,South,Southern Bay,Critical,Assigned,Arun Nair,30,Other
20251030-1617,DR,Drug Related,Critical,2024-07-21 08:35:39,13.032884800561979,80.23340661434997,Central,Downtown,Critical,Assigned,Priya Singh,30,Female
20251030-1618,AS,Assault,Serious,2024-08-18 13:14:19,13.108614226944324,80.25512291038534,East,Eastern Hills,High,Assigned,Priya Nair,47,Other
20251030-1619,AS,Assault,Serious,2024-09-07 21:54:32,13.087994223857766,80.26167656003284,North,Industrial Area,High,Assigned,Kumar Kumar,58,Male
20251030-1620,FR,Fraud,Moderate,2023-06-20 08:02:08,13.106549720703892,80.29152902872897,Central,Business District,Medium,Closed,Arun Singh,56,Other
20251030-1621,TH,Theft,Moderate,2024-03-21 23:57:51,13.035429715786488,80.17161457799887,North,Northern Heights,Medium,Under Investigation,Vijay Das,71,Male
20251030-1622,DR,Drug Related,Critical,2023-05-05 13:20:09,13.05312007980079,80.20012436805227,West,University Area,Critical,Assigned,Meena Kumar,44,Female
20251030-1623,VN,Vandalism,Minor,2023-04-28 15:08:40,13.093824628126868,80.2880315528754,East,Suburban East,Low,Under Investigation,Raj Patel,48,Other
20251030-1624,CY,Cybercrime,Serious,2023-02-11 15:40:43,13.102961566384696,80.29826491808024,South,Coastal Zone,High,Closed,Vijay Patel,20,Other
20251030-1625,VN,Vandalism,Minor,2023-12-22 21:22:54,13.046702770293644,80.24783699964985,East,Market District,Low,Assigned,Priya Patel,67,Male
20251030-1626,AS,Assault,Serious,2023-09-22 16:58:16,13.010334802663607,80.27227758306192,West,University Area,High,Assigned,Arun Kumar,44,Other
20251030-1627,FR,Fraud,Moderate,2023-12-17 13:28:28,12.98942544512389,80.27230114124353,West,Commercial West,Medium,Closed,Lakshmi Das,67,Other
20251030-1628,CY,Cybercrime,Serious,2023-07-09 12:37:04,13.06499353069525,80.25707898251103,South,Coastal Zone,High,Under Investigation,Deepa Patel,67,Other
20251030-1629,VN,Vandalism,Minor,2023-10-25 19:25:15,13.072134783687545,80.26778100801366,South,Residential South,Low,Under Investigation,Lakshmi Das,58,Male
20251030-1630,AS,Assault,Serious,2024-04-01 06:44:49,13.074970882490705,80.2473894797536,West,Western Plains,High,Under Investigation,Meena Iyer,71,Female
20251030-1631,FR,Fraud,Moderate,2024-06-02 19:05:20,13.095486919035105,80.2766645216741,East,Eastern Hills,Medium,Pending,Meena Patel,25,Female
20251030-1632,AS,Assault,Serious,2024-12-19 20:24:04,13.098803956544282,80.27388335540641,South,Southern Bay,High,Assigned,Deepa Das,70,Female
20251030-1633,DR,Drug Related,Critical,2024-08-02 08:26:29,13.083102435354764,80.23979848495573,North,Industrial Area,Critical,Under Investigation,Raj Sharma,21,Male
