case_id,name,age,status
20251030-3957,Suspect 606,39,Arrested
20251030-3961,Suspect 120,52,Person of Interest
20251030-3961,Suspect 259,46,Arrested
20251030-3961,Suspect 481,54,Suspect
20251030-3962,Suspect 200,60,Wanted
20251030-3968,Suspect 365,43,Wanted
20251030-3968,Suspect 808,54,Suspect
20251030-3970,Suspect 425,27,Wanted
20251030-3971,Suspect 716,22,Suspect
20251030-3973,Suspect 933,23,Arrested
20251030-3973,Suspect 960,40,Suspect
20251030-3973,Suspect 765,20,Arrested
20251030-3977,Suspect 923,22,Wanted
20251030-3977,Suspect 971,34,Wanted
20251030-3980,Suspect 546,25,Wanted
20251030-3980,Suspect 649,30,Wanted
20251030-3983,Suspect 912,58,Arrested
20251030-3983,Suspect 143,20,Person of Interest
20251030-3984,Suspect 629,42,Wanted
20251030-3984,Suspect 294,51,Person of Interest
20251030-3987,Suspect 12,46,Person of Interest
20251030-3993,Suspect 959,22,Person of Interest
20251030-3993,Suspect 192,35,Arrested
20251030-3995,Suspect 796,65,Wanted
20251030-3995,Suspect 604,61,Arrested
20251030-3996,Suspect 751,62,Arrested
20251030-3998,Suspect 696,46,Wanted
20251030-3998,Suspect 178,21,Person of Interest
20251030-4001,Suspect 750,22,Wanted
20251030-4001,Suspect 313,38,Suspect
20251030-4001,Suspect 166,30,Person of Interest
20251030-4004,Suspect 511,40,Arrested
20251030-4013,Suspect 440,19,Wanted
20251030-4015,Suspect 74,46,Suspect
20251030-4015,Suspect 765,52,Suspect
20251030-4015,Suspect 892,41,Person of Interest
20251030-4016,Suspect 318,56,Suspect
20251030-4020,Suspect 353,59,Person of Interest
20251030-4021,Suspect 136,32,Suspect
20251030-4023,Suspect 287,19,Person of Interest
20251030-4025,Suspect 763,49,Arrested
20251030-4026,Suspect 885,56,Wanted
20251030-4026,Suspect 45,32,Person of Interest
20251030-4026,Suspect 39,63,Suspect
20251030-4033,Suspect 564,29,Suspect
20251030-4034,Suspect 646,58,Suspect
20251030-4034,Suspect 713,23,Suspect
20251030-4037,Suspect 144,26,Person of Interest
20251030-4037,Suspect 554,54,Person of Interest
20251030-4039,Suspect 25,53,Person of Interest
20251030-4039,Suspect 38,46,Suspect
20251030-4039,Suspect 648,26,Person of Interest
20251030-4043,Suspect 951,28,Suspect
20251030-4043,Suspect 956,20,Wanted
20251030-4043,Suspect 51,23,Suspect
20251030-4046,Suspect 529,46,Arrested
20251030-4056,Suspect 126,53,Wanted
20251030-4056,Suspect 83,64,Arrested
20251030-4060,Suspect 505,26,Wanted
20251030-4061,Suspect 216,56,Person of Interest
20251030-4061,Suspect 213,44,Wanted
20251030-4062,Suspect 118,35,Person of Interest
20251030-4063,Suspect 893,33,Person of Interest
20251030-4063,Suspect 733,64,Suspect
20251030-4073,Suspect 628,26,Wanted
20251030-4073,Suspect 416,62,Person of Interest
20251030-4073,Suspect 594,43,Person of Interest
20251030-4074,Suspect 317,58,Wanted
20251030-4074,Suspect 868,55,Arrested
20251030-4074,Suspect 792,51,Suspect
20251030-4075,Suspect 539,32,Person of Interest
20251030-4077,Suspect 834,28,Wanted
20251030-4077,Suspect 645,57,Arrested
20251030-4077,Suspect 149,61,Wanted
20251030-4078,Suspect 566,28,Arrested
20251030-4078,Suspect 831,30,Person of Interest
20251030-4078,Suspect 885,34,Suspect
20251030-4080,Suspect 456,62,Wanted
20251030-4081,Suspect 870,59,Suspect
20251030-4083,Suspect 408,62,Suspect
20251030-4083,Suspect 30,45,Suspect
20251030-4083,Suspect 864,50,Arrested
20251030-4084,Suspect 731,18,Suspect
20251030-4084,Suspect 316,45,Wanted
20251030-4084,Suspect 237,39,Arrested
20251030-4087,Suspect 933,26,Suspect
20251030-4087,Suspect 160,32,Suspect
20251030-4087,Suspect 748,29,Person of Interest
20251030-4088,Suspect 388,30,Suspect
20251030-4089,Suspect 888,18,Person of Interest
20251030-4091,Suspect 470,60,Person of Interest
20251030-4091,Suspect 947,21,Wanted
20251030-4091,Suspect 638,19,Arrested
20251030-4093,Suspect 505,53,Wanted
20251030-4093,Suspect 117,25,Suspect
20251030-4094,Suspect 247,39,Arrested
20251030-4094,Suspect 760,18,Person of Interest
20251030-4094,Suspect 908,42,Wanted
20251030-4095,Suspect 585,52,Wanted
20251030-4097,Suspect 892,54,Person of Interest
20251030-4097,Suspect 16,59,Arrested
20251030-4097,Suspect 277,35,Arrested
20251030-4099,Suspect 44,25,Arrested
20251030-4100,Suspect 706,45,Person of Interest
20251030-4102,Suspect 220,59,Suspect
20251030-4105,Suspect 908,39,Person of Interest
20251030-4105,Suspect 140,49,Arrested
20251030-4105,Suspect 327,23,Suspect
20251030-4109,Suspect 798,49,Suspect
20251030-4109,Suspect 455,20,Suspect
20251030-4109,Suspect 501,32,Arrested
20251030-4111,Suspect 572,20,Wanted
20251030-4112,Suspect 456,64,Wanted
20251030-4112,Suspect 219,42,Suspect
20251030-4115,Suspect 528,45,Arrested
20251030-4115,Suspect 678,63,Arrested
20251030-4115,Suspect 941,50,Suspect
20251030-4117,Suspect 535,62,Wanted
20251030-4117,Suspect 3,65,Person of Interest
20251030-4117,Suspect 59,46,Wanted
20251030-4119,Suspect 889,24,Wanted
20251030-4121,Suspect 177,50,Wanted
20251030-4121,Suspect 524,49,Suspect
20251030-4121,Suspect 940,36,Arrested
20251030-4123,Suspect 760,37,Person of Interest
20251030-4123,Suspect 360,60,Wanted
20251030-4123,Suspect 701,20,Arrested
20251030-4129,Suspect 176,21,Arrested
20251030-4129,Suspect 92,48,Arrested
20251030-4129,Suspect 239,33,Arrested
20251030-4130,Suspect 707,65,Person of Interest
20251030-4131,Suspect 289,65,Suspect
20251030-4131,Suspect 358,36,Arrested
20251030-4131,Suspect 61,47,Wanted
20251030-4132,Suspect 891,64,Person of Interest
20251030-4132,Suspect 586,45,Suspect
20251030-4133,Suspect 958,65,Arrested
20251030-4134,Suspect 326,61,Person of Interest
20251030-4134,Suspect 584,45,Arrested
20251030-4134,Suspect 402,28,Suspect
20251030-4135,Suspect 81,18,Person of Interest
20251030-4135,Suspect 425,40,Person of Interest
20251030-4135,Suspect 801,23,Suspect
20251030-4136,Suspect 79,55,Wanted
20251030-4136,Suspect 747,24,Wanted
20251030-4136,Suspect 159,27,Arrested
20251030-4137,Suspect 283,43,Arrested
20251030-4137,Suspect 599,51,Arrested
20251030-4137,Suspect 938,40,Arrested
20251030-4138,Suspect 801,39,Person of Interest
20251030-4138,Suspect 586,33,Suspect
20251030-4138,Suspect 963,35,Suspect
20251030-4139,Suspect 98,41,Person of Interest
20251030-4141,Suspect 635,63,Arrested
20251030-4141,Suspect 410,57,Person of Interest
20251030-4142,Suspect 811,36,Suspect
20251030-4142,Suspect 342,52,Arrested
20251030-4142,Suspect 69,25,Wanted
20251030-4143,Suspect 659,28,Person of Interest
20251030-4148,Suspect 840,42,Wanted
20251030-4154,Suspect 288,52,Suspect
20251030-4154,Suspect 728,35,Arrested
20251030-4154,Suspect 700,25,Arrested
20251030-4155,Suspect 636,65,Wanted
20251030-4156,Suspect 723,40,Arrested
20251030-4156,Suspect 302,59,Suspect
20251030-4156,Suspect 149,18,Arrested
20251030-4158,Suspect 182,31,Wanted
20251030-4158,Suspect 649,42,Wanted
20251030-4158,Suspect 761,47,Suspect
20251030-4159,Suspect 451,63,Person of Interest
20251030-4160,Suspect 171,24,Wanted
20251030-4160,Suspect 22,44,Wanted
20251030-4160,Suspect 698,33,Person of Interest
20251030-4163,Suspect 326,53,Arrested
20251030-4163,Suspect 197,41,Person of Interest
20251030-4163,Suspect 28,38,Suspect
20251030-4166,Suspect 461,21,Wanted
20251030-4166,Suspect 641,65,Person of Interest
20251030-4166,Suspect 644,48,Suspect
20251030-4169,Suspect 327,25,Suspect
20251030-4169,Suspect 616,37,Wanted
20251030-4172,Suspect 551,20,Arrested
20251030-4172,Suspect 678,38,Person of Interest
20251030-4174,Suspect 339,40,Wanted
20251030-4174,Suspect 142,20,Suspect
20251030-4175,Suspect 505,50,Arrested
20251030-4175,Suspect 975,39,Person of Interest
20251030-4176,Suspect 815,64,Arrested
20251030-4176,Suspect 977,28,Suspect
20251030-4176,Suspect 798,36,Arrested
20251030-4180,Suspect 432,58,Wanted
20251030-4181,Suspect 926,58,Person of Interest
20251030-4183,Suspect 89,65,Suspect
20251030-4183,Suspect 45,20,Suspect
20251030-4184,Suspect 183,55,Wanted
20251030-4184,Suspect 907,23,Arrested
20251030-4184,Suspect 165,43,Wanted
20251030-4191,Suspect 936,33,Arrested
20251030-4191,Suspect 369,43,Person of Interest
20251030-4197,Suspect 613,60,Suspect
20251030-4200,Suspect 90,28,Person of Interest
20251030-4200,Suspect 221,44,Person of Interest
20251030-4200,Suspect 539,27,Suspect
20251030-4204,Suspect 115,35,Arrested
20251030-4204,Suspect 242,38,Wanted
20251030-4204,Suspect 417,41,Person of Interest
20251030-4205,Suspect 707,41,Wanted
20251030-4209,Suspect 980,50,Wanted
20251030-4209,Suspect 461,47,Wanted
20251030-4211,Suspect 57,60,Suspect
20251030-4211,Suspect 128,44,Person of Interest
20251030-4211,Suspect 88,54,Person of Interest
20251030-4215,Suspect 254,57,Wanted
20251030-4217,Suspect 378,20,Wanted
20251030-4219,Suspect 952,62,Arrested
20251030-4219,Suspect 998,37,Wanted
20251030-4222,Suspect 749,57,Person of Interest
20251030-4222,Suspect 479,24,Arrested
20251030-4225,Suspect 223,61,Wanted
20251030-4225,Suspect 569,58,Suspect
20251030-4226,Suspect 454,42,Suspect
20251030-4226,Suspect 271,36,Suspect
20251030-4227,Suspect 698,24,Arrested
20251030-4227,Suspect 670,38,Person of Interest
20251030-4229,Suspect 87,49,Arrested
20251030-4234,Suspect 515,24,Suspect
20251030-4234,Suspect 387,19,Wanted
20251030-4235,Suspect 674,39,Person of Interest
20251030-4235,Suspect 385,25,Person of Interest
20251030-4238,Suspect 11,49,Wanted
20251030-4238,Suspect 134,25,Suspect
20251030-4238,Suspect 49,24,Arrested
20251030-4240,Suspect 747,58,Wanted
20251030-4243,Suspect 914,43,Person of Interest
20251030-4248,Suspect 950,43,Person of Interest
20251030-4248,Suspect 808,24,Person of Interest
20251030-4248,Suspect 636,59,Arrested
20251030-4250,Suspect 50,18,Person of Interest
20251030-4250,Suspect 518,50,Wanted
20251030-4253,Suspect 632,22,Arrested
20251030-4253,Suspect 394,38,Suspect
20251030-4253,Suspect 430,38,Suspect
20251030-4255,Suspect 232,27,Suspect
20251030-4255,Suspect 337,51,Arrested
20251030-4257,Suspect 496,40,Arrested
20251030-4260,Suspect 559,18,Wanted
20251030-4260,Suspect 887,46,Wanted
20251030-4260,Suspect 362,36,Person of Interest
20251030-4274,Suspect 614,43,Arrested
20251030-4276,Suspect 361,31,Wanted
20251030-4276,Suspect 837,59,Suspect
20251030-4277,Suspect 781,49,Arrested
20251030-4279,Suspect 995,39,Wanted
20251030-4279,Suspect 218,19,Suspect
20251030-4285,Suspect 102,30,Suspect
20251030-4285,Suspect 16,59,Wanted
20251030-4286,Suspect 413,50,Wanted
20251030-4287,Suspect 721,48,Arrested
20251030-4288,Suspect 135,42,Person of Interest
20251030-4289,Suspect 892,52,Suspect
20251030-4292,Suspect 453,40,Wanted
20251030-4292,Suspect 432,50,Wanted
20251030-4292,Suspect 842,49,Person of Interest
20251030-4293,Suspect 240,24,Suspect
20251030-4295,Suspect 415,39,Arrested
20251030-4296,Suspect 413,19,Wanted
20251030-4296,Suspect 209,50,Wanted
20251030-4297,Suspect 744,55,Person of Interest
20251030-4297,Suspect 150,21,Person of Interest
20251030-4300,Suspect 198,53,Arrested
20251030-4300,Suspect 285,34,Arrested
20251030-4300,Suspect 595,63,Arrested
20251030-4301,Suspect 861,41,Wanted
20251030-4303,Suspect 789,47,Wanted
20251030-4303,Suspect 370,61,Wanted
20251030-4303,Suspect 986,44,Wanted
20251030-4305,Suspect 727,34,Suspect
20251030-4305,Suspect 58,46,Person of Interest
20251030-4307,Suspect 278,45,Wanted
20251030-4307,Suspect 400,57,Suspect
20251030-4309,Suspect 109,62,Arrested
20251030-4312,Suspect 304,42,Person of Interest
20251030-4312,Suspect 805,49,Suspect
20251030-4312,Suspect 440,28,Suspect
20251030-4314,Suspect 776,53,Wanted
20251030-4315,Suspect 349,40,Wanted
20251030-4315,Suspect 194,57,Arrested
20251030-4316,Suspect 141,26,Wanted
20251030-4316,Suspect 36,18,Person of Interest
20251030-4316,Suspect 574,60,Wanted
20251030-4320,Suspect 685,56,Wanted
20251030-4320,Suspect 305,25,Suspect
20251030-4322,Suspect 349,46,Wanted
20251030-4323,Suspect 34,37,Suspect
20251030-4323,Suspect 560,42,Suspect
20251030-4326,Suspect 775,50,Person of Interest
20251030-4330,Suspect 127,36,Arrested
20251030-4330,Suspect 599,33,Arrested
20251030-4330,Suspect 245,35,Person of Interest
20251030-4332,Suspect 188,54,Wanted
20251030-4332,Suspect 21,40,Suspect
20251030-4333,Suspect 448,34,Person of Interest
20251030-4340,Suspect 783,59,Person of Interest
20251030-4340,Suspect 387,56,Suspect
20251030-4340,Suspect 253,32,Arrested
20251030-4345,Suspect 442,34,Person of Interest
20251030-4345,Suspect 176,57,Arrested
20251030-4348,Suspect 324,18,Wanted
20251030-4350,Suspect 870,35,Person of Interest
20251030-4351,Suspect 41,41,Suspect
20251030-4351,Suspect 347,53,Suspect
20251030-4352,Suspect 420,28,Arrested
20251030-4352,Suspect 22,38,Person of Interest
20251030-4355,Suspect 52,19,Person of Interest
20251030-4355,Suspect 728,61,Arrested
20251030-4360,Suspect 881,51,Person of Interest
20251030-4373,Suspect 780,50,Arrested
20251030-4379,Suspect 793,63,Person of Interest
20251030-4379,Suspect 452,29,Suspect
20251030-4382,Suspect 282,45,Person of Interest
20251030-4383,Suspect 334,61,Arrested
20251030-4383,Suspect 70,60,Suspect
20251030-4384,Suspect 938,51,Person of Interest
20251030-4384,Suspect 288,46,Person of Interest
20251030-4385,Suspect 640,30,Person of Interest
20251030-4388,Suspect 941,18,Wanted
20251030-4392,Suspect 706,22,Arrested
20251030-4392,Suspect 497,61,Arrested
20251030-4392,Suspect 409,45,Wanted
20251030-4402,Suspect 713,43,Wanted
20251030-4404,Suspect 584,20,Wanted
20251030-4404,Suspect 537,46,Suspect
20251030-4404,Suspect 929,40,Person of Interest
20251030-4414,Suspect 359,43,Person of Interest
20251030-4416,Suspect 826,64,Wanted
20251030-4416,Suspect 382,51,Arrested
20251030-4419,Suspect 962,31,Person of Interest
20251030-4420,Suspect 527,38,Suspect
20251030-4420,Suspect 927,59,Wanted
20251030-4420,Suspect 922,18,Person of Interest
20251030-4424,Suspect 43,25,Suspect
20251030-4424,Suspect 780,27,Suspect
20251030-4426,Suspect 6,37,Person of Interest
20251030-4426,Suspect 176,37,Person of Interest
20251030-4426,Suspect 79,63,Person of Interest
20251030-4430,Suspect 594,51,Arrested
20251030-4439,Suspect 594,57,Person of Interest
20251030-4439,Suspect 153,24,Arrested
20251030-4440,Suspect 734,37,Wanted
20251030-4440,Suspect 996,20,Arrested
20251030-4440,Suspect 334,26,Person of Interest
20251030-4441,Suspect 241,57,Person of Interest
20251030-4450,Suspect 653,40,Person of Interest
20251030-4452,Suspect 161,25,Wanted
20251030-4452,Suspect 651,18,Suspect
20251030-4453,Suspect 431,36,Arrested
20251030-4453,Suspect 865,50,Suspect
20251030-4458,Suspect 836,21,Wanted
20251030-4458,Suspect 765,62,Person of Interest
20251030-4458,Suspect 843,24,Person of Interest
20251030-4463,Suspect 207,36,Person of Interest
20251030-4464,Suspect 276,63,Suspect
20251030-4464,Suspect 976,59,Suspect
20251030-4469,Suspect 913,35,Wanted
20251030-4469,Suspect 487,53,Suspect
20251030-4469,Suspect 924,48,Wanted
20251030-4471,Suspect 600,63,Suspect
20251030-4471,Suspect 191,60,Suspect
20251030-4473,Suspect 910,39,Wanted
20251030-4473,Suspect 737,62,Wanted
20251030-4473,Suspect 464,43,Arrested
20251030-4475,Suspect 514,31,Person of Interest
20251030-4475,Suspect 834,62,Suspect
20251030-4477,Suspect 27,27,Wanted
20251030-4477,Suspect 298,53,Wanted
20251030-4478,Suspect 348,27,Arrested
20251030-4478,Suspect 443,25,Arrested
20251030-4478,Suspect 952,56,Suspect
20251030-4480,Suspect 974,61,Suspect
20251030-4480,Suspect 456,64,Person of Interest
20251030-4481,Suspect 457,59,Suspect
20251030-4481,Suspect 547,59,Person of Interest
20251030-4481,Suspect 805,36,Person of Interest
20251030-4483,Suspect 298,27,Arrested
20251030-4483,Suspect 972,48,Person of Interest
20251030-4483,Suspect 164,31,Suspect
20251030-4484,Suspect 713,38,Suspect
20251030-4484,Suspect 736,22,Suspect
20251030-4485,Suspect 968,65,Wanted
20251030-4486,Suspect 177,56,Person of Interest
20251030-4486,Suspect 629,32,Person of Interest
20251030-4496,Suspect 174,44,Person of Interest
20251030-4496,Suspect 52,25,Person of Interest
20251030-4498,Suspect 775,52,Wanted
20251030-4498,Suspect 89,20,Arrested
20251030-4498,Suspect 819,19,Wanted
20251030-4500,Suspect 173,29,Wanted
20251030-4502,Suspect 368,57,Arrested
20251030-4502,Suspect 572,49,Wanted
20251030-4504,Suspect 50,45,Arrested
20251030-4504,Suspect 701,62,Person of Interest
20251030-4504,Suspect 781,49,Suspect
20251030-4506,Suspect 498,39,Suspect
20251030-4506,Suspect 548,44,Wanted
20251030-4506,Suspect 405,41,Wanted
20251030-4507,Suspect 929,45,Person of Interest
20251030-4510,Suspect 59,46,Wanted
20251030-4510,Suspect 123,45,Suspect
20251030-4510,Suspect 350,20,Wanted
20251030-4515,Suspect 360,30,Suspect
20251030-4516,Suspect 968,21,Arrested
20251030-4516,Suspect 173,18,Person of Interest
20251030-4516,Suspect 908,33,Wanted
20251030-4519,Suspect 939,63,Arrested
20251030-4520,Suspect 295,24,Person of Interest
20251030-4520,Suspect 678,54,Wanted
20251030-4520,Suspect 453,31,Person of Interest
20251030-4522,Suspect 847,38,Person of Interest
20251030-4526,Suspect 185,50,Wanted
20251030-4526,Suspect 887,45,Suspect
20251030-4527,Suspect 409,48,Suspect
20251030-4527,Suspect 639,59,Wanted
20251030-4527,Suspect 368,38,Suspect
20251030-4529,Suspect 460,26,Wanted
20251030-4529,Suspect 701,49,Arrested
20251030-4529,Suspect 347,49,Arrested
20251030-4530,Suspect 349,61,Suspect
20251030-4530,Suspect 233,46,Wanted
20251030-4530,Suspect 84,26,Wanted
20251030-4532,Suspect 384,28,Person of Interest
20251030-4532,Suspect 150,50,Arrested
20251030-4532,Suspect 461,26,Person of Interest
20251030-4534,Suspect 160,23,Suspect
20251030-4534,Suspect 649,64,Suspect
20251030-4535,Suspect 967,21,Suspect
20251030-4535,Suspect 422,31,Wanted
20251030-4537,Suspect 654,32,Suspect
20251030-4537,Suspect 767,56,Suspect
20251030-4545,Suspect 698,22,Suspect
20251030-4548,Suspect 512,53,Suspect
20251030-4548,Suspect 964,21,Wanted
20251030-4548,Suspect 772,34,Suspect
20251030-4549,Suspect 960,35,Suspect
20251030-4549,Suspect 238,19,Person of Interest
20251030-4549,Suspect 458,45,Arrested
20251030-4551,Suspect 137,48,Person of Interest
20251030-4555,Suspect 832,59,Suspect
20251030-4555,Suspect 566,32,Arrested
20251030-4555,Suspect 40,30,Suspect
20251030-4560,Suspect 586,18,Arrested
20251030-4572,Suspect 240,52,Person of Interest
20251030-4572,Suspect 700,37,Suspect
20251030-4572,Suspect 458,23,Arrested
20251030-4575,Suspect 630,35,Arrested
20251030-4575,Suspect 188,39,Person of Interest
20251030-4584,Suspect 451,51,Person of Interest
20251030-4584,Suspect 404,33,Arrested
20251030-4584,Suspect 171,20,Suspect
20251030-4586,Suspect 15,32,Arrested
20251030-4590,Suspect 174,43,Person of Interest
20251030-4591,Suspect 356,36,Person of Interest
20251030-4591,Suspect 455,55,Person of Interest
20251030-4595,Suspect 621,42,Arrested
20251030-4595,Suspect 896,40,Suspect
20251030-4595,Suspect 137,52,Arrested
20251030-4599,Suspect 273,64,Wanted
20251030-4599,Suspect 28,60,Wanted
20251030-4599,Suspect 151,22,Suspect
20251030-4600,Suspect 250,23,Suspect
20251030-4601,Suspect 190,21,Arrested
20251030-4601,Suspect 396,43,Suspect
20251030-4601,Suspect 332,36,Wanted
20251030-4603,Suspect 964,44,Wanted
20251030-4603,Suspect 356,43,Wanted
20251030-4603,Suspect 193,42,Wanted
20251030-4606,Suspect 467,23,Suspect
20251030-4608,Suspect 877,41,Person of Interest
20251030-4610,Suspect 846,49,Wanted
20251030-4610,Suspect 927,61,Wanted
20251030-4610,Suspect 565,21,Arrested
20251030-4613,Suspect 837,55,Person of Interest
20251030-4617,Suspect 488,20,Arrested
20251030-4617,Suspect 821,53,Suspect
20251030-4618,Suspect 963,44,Wanted
20251030-4618,Suspect 945,50,Wanted
20251030-4618,Suspect 905,60,Wanted
20251030-4623,Suspect 776,37,Person of Interest
20251030-4623,Suspect 340,45,Suspect
20251030-4623,Suspect 490,63,Person of Interest
20251030-4627,Suspect 535,21,Wanted
20251030-4627,Suspect 419,22,Arrested
20251030-4628,Suspect 762,48,Person of Interest
20251030-4629,Suspect 184,46,Person of Interest
20251030-4629,Suspect 411,48,Wanted
20251030-4629,Suspect 984,57,Wanted
20251030-4631,Suspect 624,22,Person of Interest
20251030-4631,Suspect 759,42,Suspect
20251030-4632,Suspect 650,32,Arrested
20251030-4632,Suspect 165,65,Person of Interest
20251030-4634,Suspect 934,53,Arrested
20251030-4634,Suspect 697,31,Person of Interest
20251030-4636,Suspect 949,50,Person of Interest
20251030-4638,Suspect 631,65,Suspect
20251030-4641,Suspect 31,45,Person of Interest
20251030-4641,Suspect 135,65,Wanted
20251030-4641,Suspect 954,30,Suspect
20251030-4644,Suspect 49,32,Suspect
20251030-4644,Suspect 338,23,Wanted
20251030-4649,Suspect 412,63,Person of Interest
20251030-4651,Suspect 546,54,Wanted
20251030-4651,Suspect 954,25,Person of Interest
20251030-4651,Suspect 179,34,Person of Interest
20251030-4652,Suspect 844,58,Wanted
20251030-4652,Suspect 810,19,Wanted
20251030-4654,Suspect 385,57,Person of Interest
20251030-4654,Suspect 86,60,Suspect
20251030-4656,Suspect 514,59,Wanted
20251030-4656,Suspect 610,36,Person of Interest
20251030-4659,Suspect 485,51,Person of Interest
20251030-4659,Suspect 201,35,Suspect
20251030-4659,Suspect 509,45,Wanted
20251030-4661,Suspect 551,50,Arrested
20251030-4661,Suspect 427,51,Person of Interest
20251030-4662,Suspect 898,54,Suspect
20251030-4662,Suspect 63,37,Person of Interest
20251030-4664,Suspect 386,50,Wanted
20251030-4664,Suspect 916,31,Person of Interest
20251030-4667,Suspect 765,24,Arrested
20251030-4668,Suspect 347,45,Person of Interest
20251030-4668,Suspect 831,46,Suspect
20251030-4668,Suspect 630,48,Suspect
20251030-4671,Suspect 214,46,Arrested
20251030-4671,Suspect 12,38,Person of Interest
20251030-4673,Suspect 258,53,Suspect
20251030-4673,Suspect 178,40,Person of Interest
20251030-4674,Suspect 911,52,Arrested
20251030-4674,Suspect 518,18,Arrested
20251030-4675,Suspect 24,36,Person of Interest
20251030-4675,Suspect 154,46,Arrested
20251030-4675,Suspect 187,47,Person of Interest
20251030-4679,Suspect 716,41,Person of Interest
20251030-4679,Suspect 732,51,Suspect
20251030-4681,Suspect 725,39,Arrested
20251030-4684,Suspect 271,22,Person of Interest
20251030-4689,Suspect 685,37,Person of Interest
20251030-4689,Suspect 894,27,Suspect
20251030-4689,Suspect 461,21,Person of Interest
20251030-4690,Suspect 682,65,Arrested
20251030-4690,Suspect 267,49,Suspect
20251030-4695,Suspect 630,45,Suspect
20251030-4695,Suspect 647,48,Arrested
20251030-4695,Suspect 463,53,Suspect
20251030-4696,Suspect 791,41,Suspect
20251030-4696,Suspect 535,32,Person of Interest
20251030-4696,Suspect 41,26,Person of Interest
20251030-4698,Suspect 173,25,Wanted
20251030-4703,Suspect 834,41,Wanted
20251030-4703,Suspect 186,48,Suspect
20251030-4703,Suspect 539,40,Wanted
20251030-4706,Suspect 328,61,Wanted
20251030-4707,Suspect 510,63,Arrested
20251030-4709,Suspect 461,63,Person of Interest
20251030-4709,Suspect 280,37,Arrested
20251030-4709,Suspect 52,60,Suspect
20251030-4714,Suspect 214,24,Suspect
20251030-4714,Suspect 942,64,Suspect
20251030-4714,Suspect 900,65,Suspect
20251030-4716,Suspect 996,58,Suspect
20251030-4716,Suspect 313,38,Person of Interest
20251030-4718,Suspect 134,31,Suspect
20251030-4718,Suspect 894,18,Wanted
20251030-4718,Suspect 72,20,Wanted
20251030-4720,Suspect 947,50,Person of Interest
20251030-4720,Suspect 493,45,Wanted
20251030-4720,Suspect 158,18,Suspect
20251030-4721,Suspect 638,21,Person of Interest
20251030-4721,Suspect 398,37,Suspect
20251030-4721,Suspect 780,46,Person of Interest
20251030-4722,Suspect 74,59,Arrested
20251030-4722,Suspect 227,40,Wanted
20251030-4722,Suspect 26,45,Wanted
20251030-4723,Suspect 787,30,Arrested
20251030-4723,Suspect 989,55,Wanted
20251030-4723,Suspect 330,48,Person of Interest
20251030-4724,Suspect 842,41,Person of Interest
20251030-4724,Suspect 946,29,Wanted
20251030-4724,Suspect 963,20,Person of Interest
20251030-4729,Suspect 800,27,Arrested
20251030-4729,Suspect 448,35,Arrested
20251030-4729,Suspect 464,63,Suspect
20251030-4731,Suspect 527,49,Person of Interest
20251030-4732,Suspect 430,58,Arrested
20251030-4733,Suspect 782,59,Wanted
20251030-4734,Suspect 606,33,Arrested
20251030-4735,Suspect 136,52,Arrested
20251030-4735,Suspect 405,42,Arrested
20251030-4735,Suspect 111,23,Person of Interest
20251030-4736,Suspect 349,26,Person of Interest
20251030-4737,Suspect 48,29,Wanted
20251030-4739,Suspect 792,47,Person of Interest
20251030-4739,Suspect 945,61,Arrested
20251030-4740,Suspect 601,38,Wanted
20251030-4741,Suspect 290,37,Wanted
20251030-4741,Suspect 135,40,Person of Interest
20251030-4741,Suspect 314,50,Person of Interest
20251030-4744,Suspect 188,51,Suspect
20251030-4746,Suspect 720,24,Person of Interest
20251030-4749,Suspect 975,31,Person of Interest
20251030-4749,Suspect 785,34,Arrested
20251030-4749,Suspect 259,59,Suspect
20251030-4750,Suspect 822,25,Person of Interest
20251030-4750,Suspect 145,38,Suspect
20251030-4750,Suspect 471,55,Person of Interest
20251030-4754,Suspect 902,56,Suspect
20251030-4754,Suspect 993,31,Arrested
20251030-4754,Suspect 838,54,Arrested
20251030-4759,Suspect 605,39,Arrested
20251030-4764,Suspect 582,59,Person of Interest
20251030-4764,Suspect 941,65,Wanted
20251030-4764,Suspect 279,24,Person of Interest
20251030-4769,Suspect 392,25,Person of Interest
20251030-4769,Suspect 213,61,Person of Interest
20251030-4769,Suspect 52,49,Person of Interest
20251030-4774,Suspect 802,23,Suspect
20251030-4779,Suspect 187,37,Arrested
20251030-4783,Suspect 607,19,Arrested
20251030-4783,Suspect 211,30,Person of Interest
20251030-4783,Suspect 711,32,Person of Interest
20251030-4784,Suspect 946,42,Suspect
20251030-4786,Suspect 64,45,Wanted
20251030-4786,Suspect 146,19,Wanted
20251030-4786,Suspect 125,46,Arrested
20251030-4787,Suspect 725,29,Suspect
20251030-4787,Suspect 676,31,Wanted
20251030-4791,Suspect 339,36,Wanted
20251030-4791,Suspect 992,45,Wanted
20251030-4793,Suspect 620,35,Person of Interest
20251030-4793,Suspect 473,59,Suspect
20251030-4794,Suspect 884,62,Wanted
20251030-4795,Suspect 713,23,Wanted
20251030-4796,Suspect 182,38,Suspect
20251030-4796,Suspect 519,41,Person of Interest
20251030-4797,Suspect 310,51,Wanted
20251030-4797,Suspect 416,24,Person of Interest
20251030-4799,Suspect 522,47,Suspect
20251030-4802,Suspect 551,19,Wanted
20251030-4802,Suspect 624,31,Suspect
